id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre	wordform	msOct	mcuesOct	mcommOct	determiner	premodifier	postmodifier	building	definiteness	dgsense	number	capital	has_posm	prem_adj	prem_place	prem_name	prem_kind	comm	activity	organization
church/NN/br-a17/1770	-0.138866966716666	0.200104501058304	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	NNP	informative	2	0	2.12	0	4	Church	others	Church	c1	chapel of the;First Presbyterian;of Houston;bride		the	First Presbyterian	NA	yes	yes	D	singular	yes	no	no	no	no	yes	no	no	no
church/NN/br-a17/2228	0.0339213296633848	0.0805807408650111	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	NN	informative	5	4	2.38	0.8	8	church	others	church	c1	reception;held at the		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-a17/2233	0.0528052819057449	0.0871550716453448	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	NNP	informative	4	2	2.22	0.5	7	Church	others	Church	c1	held;The First Christian;of Pampa;setting;wedding;Sunday		the	First Christian	of Pampa	yes	yes	D	singular	yes	yes	no	no	no	yes	no	no	no
church/NN/br-a21/677	0.109904747679008	0.131322074533438	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	NNP	informative	4	1	2.59	0.25	4	Church	others	Church	c1	10 a.m.;in St. Anne’s Catholic;Mound		none	St. Anne’s Catholic	NA	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no
church/NN/br-a22/1206	0.255072946508136	-0.0615447595472704	church	NN	press_reportage	B	B	AB	AB	Z	Z	Z	Z	Z	 World War 1,. He was a member of the Baptist <font color=green>church</font> . Survivors include two brothers, C. E. Killingsworth, Atlanta, and John	NN	informative	2	1	1.75	0.5	4	church	others	church	a2	member of the;Baptist		the	Baptist	NA	no	yes	B	singular	no	no	no	no	no	yes	no	NA	yes
church/NN/br-a22/1283	-0.0698441117839151	0.11609440638322	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	NNP	informative	2	1	1.68	0.5	7	Church	others	Church	c2	member of the;Oakland City;Methodist		the	Oakland City Methodist	NA	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no
church/NN/br-a22/307	0.0859702108405465	0.0832187746820307	church	NN	press_reportage	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	1	2.96	0.25	2	Church	others	Church	a2	affiliated with the;Methodist		the	Methodist	NA	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes
church/NN/br-a22/310	0.0756035433813026	0.0780461847450841	church	NN	press_reportage	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	NN	informative	5	1	2.89	0.2	3	church	others	church	a2	leaders;clerical;lay		none	NA	NA	no	no	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-a31/1395	-0.168279773111889	0.123841478453323	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	NNP	informative	5	1	1.02	0.2	8	Church	others	Church	c1	4 to 8 p.m.;Sunday;at First Presbyterian		none	First Presbyterian	NA	yes	no	D	singular	yes	no	no	no	no	yes	no	no	no
church/NN/br-a31/1542	-0.300062226628852	-0.208860860280874	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 he and his wife serve as advisors at First Presbyterian <font color=green>Church</font> . And he wanted to be careful that the kids not	NNP	informative	3	0	0.69	0	6	Church	others	Church	c2	advisors at;First Presbyterian		none	First Presbyterian	NA	yes	no	C	singular	yes	no	no	no	no	yes	yes	no	no
church/NN/br-a31/1842	0.246332653159885	0.117209980577838	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	NNP	informative	3	1	1.53	0.33	6	Church	others	Church	c1	10:50 a.m.;Sunday;at First Christian		none	First Christian	NA	yes	no	D	singular	yes	no	no	no	no	yes	no	no	no
church/NN/br-a31/2087	-0.0392794399206693	0.133933908506819	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a	NNP	informative	3	0	1.36	0	6	Church	others	Church	c1	at Christ Lutheran;at 7:30 p.m.;Sunday		none	Christ Lutheran	NA	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no
church/NN/br-a31/2112	0.0395413680180501	0.135859289305757	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	NNP	informative	3	0	1.76	0	4	Church	others	Church	c1	at 6 p.m. at;Trinity;Methodist;sexton		none	Trinity Methodist	NA	yes	no	D	singular	yes	no	no	no	yes	yes	no	no	no
church/NN/br-a31/2120	0.0540265449103195	0.0656541110264817	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	NN	informative	4	2	1.74	0.5	7	church	others	church	c2	sexton;Trinity Methodist Church		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	yes	no	no
church/NN/br-a31/2172	-0.0386977267160517	0.0955990733684051	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 service marking National Family Week. Every family of Riviera Presbyterian <font color=green>Church</font>  has been asked to read the Bible and pray together	NNP	informative	6	6	1.07	1	12	Church	others	Church	c2	family of;Riviera Presbyterian;read the Bible		none	Riviera Presbyterian	NA	yes	no	C	singular	yes	no	no	yes	no	yes	yes	no	no
church/NN/br-a31/2212	-0.0813209184473507	0.079950793662672	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful	NN	informative	4	2	1.23	0.5	7	church	others	church	c3	special programs at the		the	NA	NA	yes	yes	C	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-a31/2241	-0.307480431041975	-0.0853844672580231	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 40 and 11 a. m. Sunday. New officers of the <font color=green>church</font>  will be ordained and installed at the 7: 30 p.	NN	informative	4	2	1.08	0.5	3	church	others	church	a2	officers of the;ordained;installed	the date and time might be confusing for the model if it learns to connect them to the building sense	the	NA	NA	no	yes	C	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-a31/2280	-0.0940941752377951	0.0844736247329824	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 held at 6: 15 p. m. Monday and the annual <font color=green>church</font>  picnic at 4 p. m. next Saturday. The week will	NN	informative	3	3	2.14	1	7	church	others	church	b1	picnic;Saturday		NA	NA	NA	no	NA	C	singular	no	no	no	no	no	no	yes	yes	no
church/NN/br-b08/1866	0.0479601594405854	0.0811707722171914	church	NN	press_editorial	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	NN	informative	2	0	2.03	0	7	church	others	church	c1	decade of service to;majestic	the building is majestic, but to what degree is the service to the building rather than its community?	this	majestic	NA	yes	yes	D	singular	no	no	yes	no	no	no	no	no	no
church/NN/br-b08/1871	0.0897818238864999	0.111120497311782	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	NN	informative	4	2	2.46	0.5	4	church	others	church	c2	vigor;vitality;rector	the token actually conflates the sense of building and community (the building is magnificent, thus the rector must be awesome)	a	NA	NA	yes	no	C	singular	no	no	no	no	no	no	yes	no	no
church/NN/br-b08/1912	-0.0461592564837192	-0.161089373657782	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 stay`` beyond the time that his leadership should benefit'' his <font color=green>church</font> , he wrote,`` for he becomes ordinary''. And so the young	NN	informative	2	1	1.72	0.5	5	church	others	church	b	leadership;his		his	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-b08/2063	-0.00143838384703114	-0.362985835795778	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 gives himself to God and to the believers of his <font color=green>church</font>  takes upon himself a life of giving. He does not	NN	informative	4	1	1.23	0.25	3	church	others	church	a2	believers of his	it could also be b	his	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-b08/2245	-0.282662456738834	-0.235882656058694	church	NN	press_editorial	E	E	DE	CDE	Z	Z	Z	Z	Z	 them to bestow saintliness upon us in return for ostentatious <font color=green>church</font>  attendance and a few bucks a week, American cash. If	NN	informative	1	0	1.27	0	3	church	others	church	c3	attendance;bucks a week		NA	NA	NA	yes	NA	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-b08/2363	-0.124374600574473	0.0570467339813041	church	NN	press_editorial	D	D	DE	CDE	Z	Z	Z	Z	Z	 through him. But how little love we give him. The <font color=green>church</font>  truly is not a rest home for saints, but a	NN	informative	3	2	0.98	0.67	6	church	others	church	c1	rest home;saints	In the greater text, the building aspect is very much active, but with ‘going to...’ as a proxy for being religious and participating and so all the cs at the same time	the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-b12/2009	0.204088600167056	0.0164023888509848	church	NN	press_editorial	A	A	AB	AB	Z	Z	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This	NN	informative	4	2	1.81	0.5	8	church	others	church	a1	angel of the;bishop		the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-b12/2115	0.124940414099975	0.252347297385988	church	NN	press_editorial	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	NN	informative	5	1	2.42	0.2	3	church	others	church	a1	the early;fathers		NA	early	NA	no	NA	A	singular	no	no	no	no	no	yes	no	NA	yes
church/NN/br-b12/2217	0.0380476853664783	0.0542675914889306	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	NNP	informative	6	1	2.12	0.17	6	Church	others	Church	a2	the;of England	capital letter, definiteness, posmodifier	the	NA	of England	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-b12/2226	0.105417196288597	0.0749610047949882	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	NNP	informative	7	2	3.36	0.29	4	Church	others	Church	a2	Methodist		the	Methodist	NA	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes
church/NN/br-b12/2235	0.0859047441421561	0.0372614270771627	church	NN	press_editorial	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	NNP	informative	9	3	3	0.33	5	Church	others	Church	a2	Presbyterian;of England	I think this is part of the same enumeration preceded by a ‘the’, so I will add it even though it doesn’t show in the shorter context	the	Presbyterian	of England	no	yes	B	singular	yes	yes	no	no	no	yes	no	NA	yes
church/NN/br-b15/1190	0.38025328053121	0.041715964188715	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	NNP	informative	2	1	2.64	0.5	2	Church	others	Church	c2	pastor;Mathewson Street Methodist		the	Mathewson Street Methodist	NA	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no
church/NN/br-b18/1829	-0.0771973610232555	-0.0458923306156498	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	NNP	informative	4	1	1.4	0.25	5	Church	others	Church	c2	Women’s Association of the;Trumbull Ave.;United Presbyterian		the	Trumbull Ave. United Presbyterian	NA	yes	yes	C	singular	yes	no	no	yes	no	yes	yes	no	no
church/NN/br-b24/1259	-0.0637885571069529	-0.0970433586339162	church	NN	press_editorial	C	C	C	CDE	Z	Z	Z	Z	Z	 or less native. Sometimes they get their initial experience in <font color=green>church</font>  haflis, conducted by Lebanese and Syrians in the U. S.	NN	informative	2	1	1.2	0.5	7	church	others	church	b1	haflis		NA	NA	NA	no	NA	?	singular	no	no	no	no	no	no	yes	yes	no
church/NN/br-d01/1628	-0.195593637123695	-0.171610881956354	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	2	1.45	0.67	7	church	others	church	a2	particular	the particular branch is not specified, but the fact that it’s one out of many is explicited	a	NA	NA	no	no	B	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/1641	0.227070289369964	0.065594472767556	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	1	2.36	0.5	4	church	others	church	a2	tradition;apostolic		the	apostolic	NA	no	yes	B	singular	no	no	no	no	no	yes	no	NA	yes
church/NN/br-d02/706	0.0183347709074572	0.134837326579738	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	NN	informative	4	4	1.69	1	9	church	others	church	a2	indifference to the;traditional message;sin and grace		the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/786	0.0244860724662911	0.303279598911996	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	NN	informative	3	0	1.89	0	5	church	others	church	a2	risk assuming	definiteness and agent	the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/877	0.144473002142836	0.160118841173981	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	NN	informative	4	3	1.68	0.75	5	church	others	church	a2	ancient and venerable tradition		the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/923	0.193038186646066	-0.17981365706985	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	NN	informative	3	2	1.14	0.67	7	church	others	church	a1	independent of the world		the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/949	-0.0280126083243156	0.252705247126731	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	NN	informative	2	1	1.21	0.5	6	church	others	church	a1	to be the;Scripture;God		the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d02/969	0.0279449430878075	0.264705396996427	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents	NN	informative	4	3	1.5	0.75	5	church	others	church	a1	God;creatures;afford	definiteness and agent	the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d03/1080	0.19159454227665	-0.0573160156791819	church	NN	religion	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good	NN	informative	2	2	1.3	1	7	church	others	church	c3	going to;Protestant;redundancy		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-d03/1342	0.0339296166563116	0.0593495701428183	church	NN	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	NN	informative	5	2	2.05	0.4	7	church	others	church	c3	find as many men as women in		none	NA	NA	yes	no	?	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-d03/1350	0.0399507912528566	0.0635869085174395	church	NN	religion	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	NN	informative	5	4	2.39	0.8	10	church	others	church	c3	everyone in;women in church;congregations		NA	NA	NA	yes	NA	?	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-d03/1871	0.10095731769912	0.0698793147074954	church	NN	religion	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with	NNP	informative	2	2	2.11	1	10	Church	others	Church	a2	Catholic		the	Catholic	NA	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes
church/NN/br-d03/1909	0.104308484419395	0.114545683771091	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	NNP	informative	6	2	2.46	0.33	5	Church	others	Church	a2	clergymen of the;of England		the	NA	of England	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-d03/2097	0.00169203276334244	0.0524263386195608	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice	NN	informative	4	2	1.23	0.5	9	church	others	church	a2	figures		NA	NA	NA	no	NA	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d03/2336	0.0862576198589231	0.0491165899880903	church	NN	religion	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	NN	informative	2	1	2.61	0.5	7	church	others	church	c1	Mass;offered;at a Catholic;in Slough		a	Catholic	NA	yes	no	D	singular	no	no	no	no	no	yes	no	no	no
church/NN/br-d03/2341	0.11084959526562	0.0600879196529873	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Christian unity at a Catholic church in Slough during the <font color=green>Church</font>  Unity Octave.	NNP	informative	2	1	3.17	0.5	5	Church	others	Church	a1	during then;Unity Octave		NA	NA	NA	no	NA	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-d03/721	0.0668589495236796	0.197107299723765	church	NN	religion	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as	NNP	informative	1	0	2.79	0	3	Church	others	Church	c1	crowds;going in and out of the;Sunday mornings	Name of church plus ‘going in and out’	the	Birmingham Oratory (Catholic)	NA	yes	yes	D	singular	yes	no	no	yes	no	yes	no	no	no
church/NN/br-d03/862	0.036393816052477	-0.000467625585479439	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but	NNP	informative	3	2	1.85	0.67	7	Church	others	Church	a2	of England		the	NA	of England	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-d03/883	0.225163375744502	0.229480086359458	church	NN	religion	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized	NN	informative	4	3	1.98	0.75	4	church	others	church	b	parochial;rolls;registered		NA	NA	NA	no	NA	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-d03/899	0.180765669972473	0.172517920287856	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue	NNP	informative	3	2	2.18	0.67	4	Church	others	Church	a2	baptized into the;of England		the	NA	of England	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-d03/945	0.0454482963819238	0.00147285915815582	church	NN	religion	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	NNP	informative	1	0	1.27	0	8	Church	others	Church	a2	of England	capital letter, definiteness, modifier	the	NA	of England	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-d04/56	0.0101269532634755	0.159505235768892	church	NN	religion	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	NN	informative	4	6	2.11	1.5	7	church	others	church	a1	father;unique;universal		NA	NA	NA	no	NA	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d05/1163	0.106537130627189	0.186899349892687	church	NN	religion	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a	NN	informative	2	0	1.94	0	5	church	others	church	a2	minister;within the pale of a		a	NA	NA	no	no	?	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-d06/2048	-0.0338978641212421	-0.0505292033321293	church	NN	religion	E	E	DE	CDE	Z	Z	Z	Z	Z	 not one of the 70000000 Americans who do not attend <font color=green>church</font> , but who feel that various forms of recreation are more	NN	informative	1	1	1.37	1	7	church	others	church	c3	attend;Americans		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
